,SalePrice,SqFtTotLiving,ZipCode
4045,400000,1060.0,98146
4046,500000,1780.0,98106
4050,425000,1590.0,98146
4053,550000,1490.0,98146
4056,1230000,2240.0,98178
4060,750000,2240.0,98027
4066,1050000,3310.0,98027
4068,2225000,4540.0,98004
4069,2741000,2930.0,98004
4070,2300000,3910.0,98004
4073,2735000,3100.0,98075
4075,3450000,4120.0,98075
4080,925000,3180.0,98024
4087,1100000,3350.0,98077
4088,985000,1970.0,98077
4089,1230000,3560.0,98077
4099,1500000,5291.0,98077
4100,1200000,3280.0,98077
4103,1175000,3000.0,98077
4106,1325000,3280.0,98077
4107,1430000,4160.0,98077
4114,1015000,2420.0,98103
4116,760000,1460.0,98103
4117,933000,2070.0,98103
4119,960000,1930.0,98103
4120,975000,1990.0,98103
4122,850000,1820.0,98103
4124,630000,1040.0,98103
4150,492500,1300.0,98133
4173,1000000,3060.0,98011
4174,1225000,3400.0,98011
4179,800000,2330.0,98011
4187,763000,2250.0,98077
4189,865000,2410.0,98077
4190,2300000,3380.0,98039
4191,1175000,2810.0,98005
4192,1300000,2820.0,98008
4193,1100000,2200.0,98008
4196,1473000,1750.0,98004
4197,1185000,1460.0,98004
4199,2230000,2430.0,98004
4200,1599000,3020.0,98004
4201,1285000,2480.0,98004
4203,2800000,3130.0,98004
4206,1260000,4250.0,98075
4208,2000000,4220.0,98075
4209,1175000,3400.0,98075
4212,958000,2950.0,98075
4214,1168000,3330.0,98075
4221,965000,2740.0,98075
4222,800000,2660.0,98075
4231,1600000,4060.0,98075
4236,1400000,3840.0,98074
4237,3279000,7510.0,98074
4238,1480000,3733.0,98074
4241,1096000,3230.0,98074
4242,1096000,3230.0,98074
4243,1230000,3360.0,98074
4244,1280000,3740.0,98074
4249,1025000,2700.0,98074
4251,1030000,2840.0,98074
4252,965000,2740.0,98074
4253,975000,2760.0,98074
4259,1830000,4440.0,98059
4260,1992000,5180.0,98059
4261,775000,2680.0,98059
4262,1915000,4310.0,98105
4273,535000,2770.0,98031
4276,375000,1380.0,98003
4277,389000,1720.0,98003
4280,482000,2614.0,98003
4284,2476000,3940.0,98004
4292,3300000,4930.0,98004
4294,2100000,3810.0,98004
4296,1250000,2600.0,98004
4299,1153400,1470.0,98004
4300,500000,1300.0,98056
4302,369950,1350.0,98055
4303,380000,1460.0,98055
4304,385000,1460.0,98055
4306,385000,1490.0,98055
4307,439950,1770.0,98055
4308,439000,1580.0,98055
4311,1015000,2230.0,98040
4313,2350000,4480.0,98040
4315,1490000,2680.0,98040
4316,1515000,1880.0,98004
4390,865000,3480.0,98155
4392,485000,2630.0,98023
4393,540000,2890.0,98023
4422,1425000,2760.0,98006
4423,1523000,1680.0,98004
4430,1090000,1080.0,98004
4431,1300000,1750.0,98004
4432,1300000,1200.0,98004
4434,1720000,2350.0,98004
4436,820000,1850.0,98144
4437,1705000,2670.0,98144
4445,1880000,3350.0,98005
4447,1550000,3170.0,98005
4515,1948000,3460.0,98004
4517,1097500,1600.0,98004
4518,2300000,3500.0,98004
4605,190000,1700.0,98008
4611,712500,2030.0,98008
4613,740000,1900.0,98008
4614,810000,2080.0,98008
4618,860000,2190.0,98008
4619,925000,2040.0,98008
4624,762000,1600.0,98008
4625,812500,3470.0,98008
4626,752000,1810.0,98008
4629,810000,1600.0,98008
4630,980000,2800.0,98008
4632,740000,1840.0,98008
4634,780000,1890.0,98008
4635,871000,1920.0,98008
4636,820000,1910.0,98008
4637,828800,1600.0,98008
4641,910000,2060.0,98008
4644,1164000,3830.0,98008
4645,878000,2150.0,98052
4646,1065000,1720.0,98052
4647,730000,1200.0,98052
4651,1030000,1710.0,98004
4654,1639500,3740.0,98004
4744,730000,2790.0,98125
4747,320700,1370.0,98125
4749,464000,1540.0,98038
4751,470000,1670.0,98038
4752,500000,1660.0,98038
4753,470000,1760.0,98038
4756,465000,1700.0,98038
4762,3350000,4240.0,98004
4770,1098000,1690.0,98004
4774,994000,2300.0,98072
4778,2148000,3780.0,98004
4782,386000,1420.0,98031
4783,2735333,7950.0,98006
4784,1800000,4710.0,98006
4787,1150000,1600.0,98105
4790,820000,1830.0,98105
4791,1675000,5970.0,98006
4798,449500,820.0,98118
4809,1913000,10910.0,98023
4812,155000,970.0,98023
4814,320000,1800.0,98023
4816,525000,2650.0,98023
4823,825000,5520.0,98042
4830,975000,1840.0,98070
4831,975000,300.0,98070
4834,515000,2060.0,98070
4835,709000,2878.0,98070
4836,430500,1250.0,98070
4838,1400000,600.0,98166
4839,1400000,1987.0,98166
4850,590000,2300.0,98058
4864,1100000,1630.0,98105
4887,1595000,2730.0,98070
4891,695000,2190.0,98070
4892,599000,2640.0,98070
4905,480000,1820.0,98146
4908,170000,690.0,98146
4909,485000,1660.0,98146
4910,350000,1660.0,98146
4911,470000,1140.0,98146
4912,675000,2830.0,98146
4913,495000,1290.0,98146
4915,375000,1010.0,98146
4919,526000,1760.0,98146
4920,420000,850.0,98146
4921,523000,1430.0,98146
4924,450000,1830.0,98146
4925,408750,2150.0,98146
4926,375000,1270.0,98146
4937,317400,1260.0,98027
4941,710000,2550.0,98027
4947,670000,2300.0,98045
4949,1525000,2660.0,98040
4952,935000,1820.0,98040
4957,1950000,3290.0,98040
4959,2148000,1810.0,98075
4960,2108000,4080.0,98075
4970,1505000,1350.0,98004
4971,3200000,4620.0,98004
4974,965000,2990.0,98133
4982,502000,1250.0,98133
4984,454000,1050.0,98133
4987,725000,2450.0,98133
5001,490000,1770.0,98011
5016,485000,800.0,98144
5018,699990,2230.0,98011
5019,705000,2050.0,98011
5023,550000,1450.0,98155
5035,4550000,3575.0,98040
5037,3750000,3820.0,98040
5038,4775000,4670.0,98040
5039,5500000,4670.0,98040
5042,565000,1680.0,98077
5057,345000,1200.0,98031
5067,465000,1810.0,98055
5074,367000,1610.0,98031
5081,520000,1990.0,98055
5083,549950,1510.0,98055
5085,355000,990.0,98055
5087,435000,1470.0,98055
5088,272600,1330.0,98055
5104,370000,2020.0,98047
5118,479000,1170.0,98133
5122,770000,950.0,98125
5123,770000,400.0,98125
5124,655000,1000.0,98125
5125,695000,1630.0,98125
5128,650000,1170.0,98125
5129,650000,1170.0,98125
5130,715000,1560.0,98125
5131,1525000,3030.0,98116
5136,632500,1570.0,98011
5137,645000,2240.0,98011
5139,365000,1570.0,98022
5142,380000,1350.0,98022
5144,363000,1430.0,98022
5146,379000,1360.0,98022
5150,784950,2340.0,98028
5151,705000,2010.0,98028
5152,635000,1420.0,98028
5153,535000,1500.0,98177
5154,475000,1040.0,98177
5155,565000,1500.0,98177
5179,690000,2130.0,98045
5181,650000,2170.0,98019
5183,874900,3070.0,98028
5184,855000,2950.0,98028
5186,461000,2220.0,98178
5189,525000,2080.0,98019
5192,780000,1610.0,98116
5194,834000,1560.0,98177
5195,718000,2760.0,98177
5196,990000,3260.0,98033
5201,599950,1030.0,98103
5202,780000,1590.0,98103
5206,660000,1360.0,98103
5207,320000,1510.0,98168
5209,670000,2450.0,98070
5217,850000,2340.0,98007
5225,235000,1150.0,98168
5226,436500,1150.0,98168
5227,475000,1610.0,98168
5228,460000,1610.0,98168
5234,399000,1120.0,98168
5236,392000,780.0,98168
5241,475000,1990.0,98168
5247,570000,2520.0,98168
5248,570000,980.0,98168
5254,440000,1300.0,98168
5255,399950,800.0,98168
5256,400000,820.0,98168
5261,346950,1010.0,98168
5262,375000,1110.0,98168
5263,340000,1180.0,98168
5269,300000,1430.0,98168
5270,570000,2140.0,98168
5271,600000,1840.0,98168
5272,411000,1370.0,98168
5275,350000,1090.0,98168
5276,450000,1800.0,98168
5277,452000,1860.0,98168
5282,875000,2890.0,98033
5283,534950,2380.0,98055
5284,372000,1400.0,98058
5289,395000,2010.0,98092
5291,510000,2380.0,98030
5293,497475,2200.0,98019
5294,632000,2670.0,98019
5299,840510,1120.0,98109
5300,1242500,1780.0,98109
5301,1350000,1610.0,98109
5302,1600000,2940.0,98109
5305,999000,1480.0,98109
5310,1725000,3210.0,98109
5312,1125000,2590.0,98109
5313,1125000,2590.0,98109
5318,1000000,1760.0,98109
5325,659357,1470.0,98109
5332,1025000,2350.0,98109
5340,807500,1280.0,98109
5342,1695000,2340.0,98109
5345,1625000,2340.0,98109
5347,2300000,4170.0,98109
5351,103099,1440.0,98052
5353,880000,1300.0,98052
5354,499995,1940.0,98042
5355,521950,2400.0,98055
5356,1200000,3430.0,98053
5358,270000,1240.0,98003
5359,271000,1240.0,98003
5362,269000,1240.0,98003
5363,285000,1430.0,98003
5365,515000,860.0,98125
5369,825000,2190.0,98022
5370,825000,1304.0,98022
5371,699000,2820.0,98022
5377,659950,2690.0,98022
5384,640000,1690.0,98022
5397,360000,1350.0,98003
5400,375000,1620.0,98092
5401,176531,600.0,98092
5406,675000,2260.0,98042
5407,763000,3790.0,98042
5429,950000,4280.0,98070
5430,610000,2520.0,98070
5431,607333,1480.0,98070
5432,531403,1420.0,98070
5439,430000,1790.0,98198
5449,447000,2290.0,98031
5450,300000,840.0,98031
5453,345000,1480.0,98031
5454,469950,2230.0,98031
5461,645000,2910.0,98031
5472,1075000,4810.0,98038
5544,200000,820.0,98070
5569,4210000,6400.0,98004
5573,16082,4110.0,98004
5575,17435,3000.0,98004
5580,1950000,2660.0,98040
5581,1495000,2280.0,98004
5583,1100000,1380.0,98004
5584,2500000,5210.0,98004
5585,1370000,2580.0,98004
5593,1717250,3400.0,98040
5597,3100000,2590.0,98075
5600,525000,960.0,98075
5601,765000,2290.0,98075
5603,650000,1680.0,98075
5604,835000,2930.0,98075
5611,759950,2660.0,98024
5619,625000,880.0,98105
5621,720000,1070.0,98115
5627,899900,1250.0,98033
5635,800000,2670.0,98033
5636,3842000,3750.0,98033
5641,1390000,3360.0,98053
5644,750000,2330.0,98053
5649,1795000,3300.0,98053
5654,500000,920.0,98136
5656,785768,720.0,98136
5659,685000,2060.0,98136
5671,1065000,4780.0,98077
5672,1065000,4780.0,98077
5673,1050000,2220.0,98077
5674,899950,3240.0,98077
5679,725000,2480.0,98077
5682,800000,2920.0,98077
5683,905000,3800.0,98077
5685,1250000,4990.0,98077
5686,1011000,2780.0,98077
5687,770000,2330.0,98077
5691,1235000,3790.0,98019
5693,930000,2580.0,98019
5703,590000,2680.0,98108
5704,257000,2680.0,98108
5705,699500,2200.0,98108
5718,620000,1545.0,98133
5720,650000,1420.0,98133
5741,745000,2290.0,98028
5743,900000,4060.0,98028
5746,720000,1290.0,98116
5748,579000,980.0,98126
5749,430000,2260.0,98010
5753,392500,2100.0,98010
5754,403000,1690.0,98010
5755,350000,1140.0,98010
5765,367000,2040.0,98010
5769,345000,1960.0,98010
5770,440000,1850.0,98059
5772,392000,1780.0,98003
5774,1600000,1620.0,98103
5785,565000,2660.0,98092
5786,575000,3610.0,98022
5793,1170000,3150.0,98177
5794,1665000,6350.0,98014
5801,434000,1270.0,98148
5805,460000,1520.0,98070
5806,769000,2230.0,98034
5807,825200,2240.0,98034
5809,1925000,1860.0,98033
5810,2850000,3830.0,98033
5815,490000,1740.0,98106
5816,563750,1690.0,98106
5817,365000,940.0,98106
5818,375000,1160.0,98106
5822,1575000,3330.0,98007
5830,799500,1620.0,98177
5832,1525000,3670.0,98177
5833,1015000,2010.0,98177
5835,1000000,3260.0,98177
5840,1425000,2720.0,98177
5846,1258000,2200.0,98177
5847,2350000,5580.0,98177
5848,3250000,6100.0,98177
5879,481200,1430.0,98059
5880,465000,1260.0,98059
5881,455000,1420.0,98059
5882,485000,1260.0,98059
5885,610000,880.0,98199
5888,1620000,2570.0,98199
5889,1044500,2380.0,98199
5891,1720000,3420.0,98199
5892,815000,1530.0,98199
5893,875000,2160.0,98199
5897,785000,1230.0,98199
5898,1000000,2200.0,98199
5899,871000,1130.0,98199
5913,475000,1370.0,98106
5914,423000,960.0,98106
5916,449000,1280.0,98106
5917,399950,1230.0,98106
5918,495000,1560.0,98106
5919,470000,1270.0,98106
5926,333900,690.0,98108
5929,480000,1000.0,98108
5943,975000,1810.0,98105
5947,264100,1120.0,98022
5948,279950,1110.0,98022
5949,369950,1140.0,98022
5950,315000,1400.0,98022
5952,2498000,3340.0,98004
5976,389000,1400.0,98042
5988,1430000,3020.0,98116
5990,352000,1400.0,98003
5991,515000,3860.0,98003
5992,376000,1650.0,98003
5996,365000,2100.0,98146
5998,1100000,4530.0,98022
5999,495500,940.0,98022
6002,525000,1310.0,98022
6023,525000,2000.0,98003
6045,575250,3210.0,98092
6046,325000,1080.0,98092
6047,535000,2136.0,98092
6049,467000,2380.0,98092
6055,595000,1550.0,98070
6099,355000,1140.0,98031
6101,257000,1140.0,98031
6103,645000,2440.0,98042
6111,575000,2460.0,98038
6115,298500,1120.0,98038
6123,702000,2530.0,98038
6124,775000,2030.0,98038
6125,1190000,3640.0,98177
6126,1015000,2770.0,98177
6127,850000,2790.0,98177
6128,697206,1740.0,98177
6129,1250000,2800.0,98177
6130,462500,910.0,98177
6137,450000,1720.0,98168
6143,345000,1060.0,98168
6145,307525,910.0,98168
6146,265000,830.0,98168
6147,395000,830.0,98168
6148,340000,1370.0,98168
6149,304000,920.0,98168
6152,235000,870.0,98168
6153,325000,790.0,98168
6155,463000,1670.0,98168
6156,372000,1350.0,98168
6172,545000,2450.0,98168
6195,610000,1020.0,98177
6196,635000,940.0,98177
6198,2900000,4260.0,98075
6199,1500000,2740.0,98075
6202,600000,2210.0,98075
6203,630000,1720.0,98075
6207,735000,3190.0,98075
6212,2535000,3940.0,98075
6215,1030000,3150.0,98075
6222,799950,2270.0,98024
6236,828000,1250.0,98115
6238,599999,1070.0,98115
6241,1775000,3180.0,98105
6242,1657500,4690.0,98033
6243,580000,1550.0,98033
6245,600000,1110.0,98033
6246,1085000,2580.0,98033
6251,545000,2480.0,98053
6253,770000,1880.0,98053
6254,800000,1640.0,98053
6260,700000,2880.0,98053
6261,2785000,8230.0,98053
6272,953000,3000.0,98072
6275,925000,2870.0,98077
6280,730000,2280.0,98077
6281,1376500,4230.0,98077
6295,515000,1710.0,98155
6301,535000,1010.0,98155
6304,500000,1320.0,98155
6311,595000,1890.0,98155
6312,553000,1410.0,98155
6317,720000,1890.0,98034
6318,750000,1960.0,98034
6319,620000,1730.0,98034
6321,568000,2070.0,98155
6322,695000,1430.0,98177
6324,1105000,2800.0,98177
6325,700000,1950.0,98177
6326,685000,1640.0,98177
6327,740000,1800.0,98177
6332,1200000,4310.0,98177
6333,780000,2780.0,98177
6334,870000,2320.0,98177
6335,551500,1380.0,98166
6336,834000,2390.0,98166
6344,357950,1280.0,98198
6345,430000,1590.0,98198
6346,410000,1280.0,98198
6347,334900,1060.0,98198
6383,550000,1260.0,98024
6385,607300,1890.0,98024
6386,385000,1010.0,98024
6392,490000,1340.0,98024
6393,800000,1920.0,98024
6394,959900,3660.0,98024
6399,699000,1580.0,98024
6400,550000,1180.0,98117
6401,849000,1180.0,98117
6407,662000,770.0,98117
6408,600000,1140.0,98117
6409,610000,1140.0,98117
6410,625000,980.0,98117
6413,489900,1080.0,98117
6416,490000,1780.0,98178
6418,775000,1170.0,98126
6419,657000,1010.0,98126
6420,610000,1320.0,98126
6423,610000,1090.0,98116
6427,490000,2140.0,98116
6430,634000,980.0,98116
6431,1000000,2160.0,98116
6438,785000,1680.0,98116
6439,1650000,4340.0,98116
6441,705000,1460.0,98126
6442,700000,1580.0,98126
6443,822000,1580.0,98126
6446,750000,1730.0,98126
6453,755000,1890.0,98116
6456,615000,910.0,98116
6464,489000,1020.0,98116
6466,556500,800.0,98116
6468,640000,1590.0,98116
6469,520000,1030.0,98116
6474,645000,1490.0,98116
6481,920000,1290.0,98112
6482,850000,770.0,98112
6485,729000,1145.0,98112
6486,732000,1100.0,98122
6487,852000,1300.0,98112
6489,730000,1350.0,98112
6493,585000,1380.0,98011
6496,649950,2070.0,98011
6497,693000,1730.0,98011
6513,950000,2290.0,98119
6560,425000,2316.0,98058
6561,427000,1720.0,98058
6562,450000,1700.0,98058
6564,409950,1850.0,98058
6565,488000,1700.0,98058
6566,447951,1810.0,98058
6567,464000,2050.0,98058
6570,379950,1340.0,98058
6571,380000,1400.0,98058
6572,455000,1810.0,98058
6574,460000,2040.0,98058
6576,447000,1950.0,98058
6582,469000,1750.0,98058
6583,450000,1600.0,98058
6584,380000,1600.0,98058
6590,450000,1490.0,98058
6591,445000,1570.0,98058
6595,427230,1810.0,98058
6597,460000,2090.0,98058
6599,465000,2100.0,98058
6600,475000,1670.0,98058
6601,520000,1870.0,98058
6602,465000,2450.0,98058
6604,574800,2470.0,98168
6611,422000,1860.0,98168
6613,337500,1960.0,98168
6617,470000,1730.0,98168
6618,345000,780.0,98168
6621,294000,780.0,98168
6622,295000,600.0,98168
6628,878500,1310.0,98103
6631,470000,1080.0,98103
6647,487500,1080.0,98103
6648,563000,1270.0,98103
6649,684500,1970.0,98103
6650,599950,1230.0,98103
6651,540000,1240.0,98103
6656,602311,1320.0,98103
6657,519900,1130.0,98103
6677,582500,1380.0,98103
6687,1570000,3450.0,98107
6691,425000,1310.0,98188
6693,437000,1390.0,98188
6694,403000,1100.0,98188
6695,330000,1160.0,98188
6697,382000,1260.0,98188
6727,820000,2030.0,98034
6730,408000,1110.0,98168
6732,200000,940.0,98002
6733,240000,840.0,98002
6734,330000,1740.0,98002
6737,799950,2240.0,98022
6739,950000,8830.0,98022
6742,1200000,3820.0,98116
6744,450000,2700.0,98023
6747,240000,1160.0,98001
6750,480000,2560.0,98001
6753,750000,3600.0,98092
6756,264000,1120.0,98010
6757,587000,2150.0,98010
6761,515000,2140.0,98010
6773,265000,1430.0,98198
6774,440000,2010.0,98198
6775,400000,940.0,98032
6778,580000,3140.0,98042
6779,449900,2220.0,98042
6786,595000,2730.0,98038
6794,680000,2210.0,98059
6800,515000,1900.0,98059
6801,455000,810.0,98059
6803,410000,1710.0,98059
6805,455000,1250.0,98059
6806,786661,2860.0,98059
6807,680000,3140.0,98059
6810,630000,2290.0,98059
6813,476500,1780.0,98059
6816,850000,3270.0,98059
6821,499950,1470.0,98059
6835,700000,1390.0,98027
6836,625000,1370.0,98027
6837,410000,1040.0,98027
6838,800000,1500.0,98027
6839,800000,980.0,98027
6842,725000,3040.0,98027
6871,408000,940.0,98045
6874,949500,3530.0,98045
6875,640000,1400.0,98116
6876,605000,1670.0,98116
6878,1450000,4416.0,98005
6885,849950,2720.0,98075
6886,849950,2720.0,98075
6889,837425,2810.0,98075
6891,810000,1570.0,98075
6897,1640000,4700.0,98075
6911,1035000,2800.0,98107
6912,1187500,2030.0,98199
6913,3400000,4050.0,98199
6914,1150000,2090.0,98107
6916,2813000,2770.0,98199
6917,630000,1260.0,98199
6923,3465000,4200.0,98199
6932,965000,1670.0,98105
6933,760000,1300.0,98105
6937,1200000,2540.0,98105
6938,1525000,2290.0,98115
6941,830000,1500.0,98115
6942,965000,1600.0,98115
6944,766000,1590.0,98105
6945,819000,1810.0,98105
6946,665000,1530.0,98105
6948,1700000,2990.0,98115
6951,1092000,2450.0,98052
6954,750000,1970.0,98052
6958,645000,1480.0,98052
6964,1250000,2950.0,98052
6967,571000,2080.0,98053
6971,1200000,3450.0,98053
6974,1600000,3450.0,98052
6977,913000,2030.0,98014
6978,750000,1980.0,98014
6987,814000,2190.0,98155
6995,925000,4290.0,98077
6998,839000,2530.0,98077
7000,735000,1750.0,98077
7003,775000,1620.0,98077
7006,985000,3760.0,98077
7009,1000000,1800.0,98112
7010,1090000,2170.0,98112
7012,1000000,2300.0,98011
7025,1125000,2690.0,98052
7027,885000,1830.0,98052
7028,950000,2500.0,98052
7031,799000,1540.0,98052
7033,695000,1900.0,98011
7034,927000,2670.0,98011
7037,1011000,2340.0,98052
7039,885000,2740.0,98034
7050,708000,2390.0,98008
7051,700000,1840.0,98008
7052,730000,1870.0,98008
7068,411500,1530.0,98178
7070,975000,3420.0,98077
7078,500000,2844.0,98092
7087,775000,4870.0,98092
7101,635000,1640.0,98034
7102,515000,1620.0,98034
7111,475000,2020.0,98034
7115,510000,1150.0,98034
7117,500650,1720.0,98034
7119,440000,1310.0,98034
7158,494000,1510.0,98056
7161,420000,2040.0,98056
7170,1720000,3960.0,98005
7171,440000,1170.0,98056
7175,910000,2360.0,98008
7177,887500,2860.0,98008
7178,887500,2860.0,98008
7179,940500,1820.0,98008
7181,1095000,2100.0,98008
7188,1450000,2540.0,98199
7189,1160000,3000.0,98199
7193,1526000,2610.0,98199
7195,1413750,3610.0,98199
7197,1888000,3600.0,98199
7199,2100000,2740.0,98199
7202,630000,2320.0,98059
7209,545000,2240.0,98059
7210,790000,3820.0,98059
7211,650000,2890.0,98059
7213,515000,1760.0,98059
7214,410000,1150.0,98133
7215,350000,1070.0,98133
7216,520000,1520.0,98133
7224,450000,1780.0,98133
7225,545000,2170.0,98059
7226,630000,2840.0,98059
7227,545000,1820.0,98059
7228,521000,1990.0,98031
7230,489950,1990.0,98031
7231,410000,2190.0,98030
7233,360000,1760.0,98030
7234,515000,1880.0,98059
7236,513500,2130.0,98059
7238,392000,1630.0,98059
7239,580000,1750.0,98059
7241,620000,2400.0,98059
7242,565000,1980.0,98059
7244,534950,1910.0,98059
7245,531500,1700.0,98059
7246,643000,3420.0,98059
7247,583000,2080.0,98059
7248,627000,2190.0,98059
7250,575000,2100.0,98059
7254,760000,2280.0,98059
7256,530000,2050.0,98059
7262,1950000,2960.0,98112
7263,2000000,3940.0,98112
7384,1228000,2740.0,98033
7386,945000,2210.0,98033
7387,660000,1270.0,98033
7395,802198,2340.0,98033
7399,1360000,2900.0,98033
7400,1810000,3610.0,98033
7401,407500,1100.0,98059
7402,699000,2420.0,98028
7406,829950,2410.0,98011
7408,820000,2550.0,98011
7411,1500000,3080.0,98033
7413,1236000,2350.0,98005
7415,860000,2420.0,98011
7418,566000,1800.0,98059
7419,435000,2080.0,98031
7420,418000,2460.0,98031
7426,305777,960.0,98023
7427,325000,1780.0,98023
7429,315000,1470.0,98023
7430,320000,950.0,98023
7431,350000,1700.0,98023
7432,324500,950.0,98023
7434,365000,1940.0,98023
7435,335000,1290.0,98023
7436,300000,1200.0,98023
7439,307500,1160.0,98023
7441,400000,2190.0,98023
7443,400000,2050.0,98023
7444,415000,2320.0,98023
7446,775000,2320.0,98118
7448,950000,3680.0,98118
7451,1215000,4720.0,98118
7460,1312000,2680.0,98118
7461,1175000,3470.0,98118
7480,505000,1940.0,98118
7482,545000,1580.0,98118
7515,510000,1570.0,98118
7518,680000,2030.0,98118
7519,560000,800.0,98118
7521,730000,2840.0,98118
7527,804000,2440.0,98118
